# Constructed from biom file
#OTU ID	090413M	101914U	021715M	021715U	042014U	Gravel	022214M	091714U	FlyAsh	Glass	091714M	050213M	071513M	042014M	050213U	081714M	052014M	061914M	Sand	081714U	061914U	090413U	033114M	071513U	033114U	111914U	071514M	102313M	101914M	022214U	102313U	Powder	052014U	111914M	071514U	taxonomy
f3b36609228956a3c8a6be9258901bcf	1.2797999999999998	1.2797999999999998	1.2797999999999998	0.8532	1.2797999999999998	1.2797999999999998	1.2797999999999998	1.2797999999999998	1.2793999999999999	0.4266	1.2797999999999998	1.2797999999999998	1.2797999999999998	1.2797999999999998	1.2797999999999998	1.2797999999999998	1.2797999999999998	3.037	1.2792	1.2797999999999998	1.2797	1.2797999999999998	1.2797999999999998	1.2797999999999998	1.2797999999999998	1.2797	1.2795999999999998	1.2797999999999998	1.2797999999999998	2.5433	1.2797999999999998	1.2797999999999998	1.2797999999999998	1.2797999999999998	1.2797999999999998	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Atopostipes; s__uncultured bacterium
db3ccd3044e1b68ebd4aca795d8e973f	1.3758	1.3758	1.3758	0.9172	1.3758	1.6917	1.3758	3.1945	1.3754	0.4586	1.3758	1.3758	1.3758	1.3758	1.3758	1.3758	1.3758	1.3757000000000001	1.3752	1.3758	1.3757000000000001	1.3758	1.3758	1.3758	2.0014000000000003	1.3757000000000001	1.3757000000000001	1.8867000000000003	1.3758	1.3757000000000001	1.3758	1.3758	1.3758	1.3758	1.3758	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Magnetospirillaceae; g__Telmatospirillum
a3a1d246d7428fbf55c46139a83defae	0.6889	0.6890999999999999	0.6890999999999999	0.4594	1.6184	0.6890999999999999	0.689	0.6889	0.6885	0.2297	0.689	0.6889	0.6888	0.6890999999999999	0.6888	0.6889	0.6890999999999999	0.6889	0.6885	0.6889	0.6889	0.689	0.689	0.6889	0.689	0.689	0.6888	0.689	0.6889	0.6889	0.6888	0.689	0.6889	0.6890999999999999	0.689	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Arenimonas; s__Arenimonas oryziterrae DSM 21050 = YC6267
8b437bcf665d7f7432131edfe0ea12d3	0.6886	0.6888	0.6888	0.4592	0.6887	0.6888	0.6887	0.6886	0.6882	0.2296	0.6887	0.6886	0.6885	0.6888	0.6885	0.6886	0.6888	1.6186	0.6881999999999999	0.6886	0.6886	0.6887	0.6887	0.6886	0.6887	0.6887	0.6885	0.6887	0.6886	0.6886	0.6885	0.6887	0.6886	0.6888	0.6887	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Segetibacter; s__uncultured bacterium
d3a2cfb6cc413b5641b005737494b1a1	0.6886	0.6888	0.6888	0.4592	0.6887	0.6888	0.6887	0.6886	0.6882	0.2296	0.6887	0.6886	0.6885	0.6888	0.6885	0.6886	0.6888	0.6886	0.6881999999999999	0.6886	1.6186	0.6887	0.6887	0.6886	0.6887	0.6887	0.6885	0.6887	0.6886	0.6886	0.6885	0.6887	0.6886	0.6888	0.6887	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__Tolumonas
9854a6264d640e785c76ea5a39770d4e	0.6886	0.6888	0.6888	0.4592	0.6887	0.6888	0.6887	0.6886	0.6882	0.2296	0.6887	0.6886	0.6885	0.6888	0.6885	0.6886	0.6888	0.6886	0.6881999999999999	0.6886	1.6186	0.6887	0.6887	0.6886	0.6887	0.6887	0.6885	0.6887	0.6886	0.6886	0.6885	0.6887	0.6886	0.6888	0.6887	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas
f16b746f4f3d37dd9ee9b1cef76d0b75	0.6886	0.6888	0.6888	0.4592	0.6887	0.6888	0.6887	0.6886	0.6882	0.2296	0.6887	0.6886	0.6885	0.6888	0.6885	0.6886	0.6888	0.6886	0.6881999999999999	0.6886	1.6186	0.6887	0.6887	0.6886	0.6887	0.6887	0.6885	0.6887	0.6886	0.6886	0.6885	0.6887	0.6886	0.6888	0.6887	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micropepsales; f__Micropepsaceae; g__uncultured
88d6e47dcc41175cbd105f36ee9394e6	1.4002	1.4003999999999999	1.4003999999999999	0.9336	1.4003	1.4003999999999999	1.4003	1.4002	1.3998	0.4668	1.4003	1.4002	2.0244999999999997	1.4003999999999999	1.4001000000000001	1.4002	1.4003999999999999	1.4002	1.3998	2.4374000000000002	1.4002	1.4003	1.4003	1.4002	1.4003	1.4003	1.4001000000000001	1.4003	1.4002	1.4002	3.0759	1.4003	1.4002	1.4003999999999999	1.4003	k__Bacteria; p__Cyanobacteria; c__Oxyphotobacteria; o__Chloroplast; f__Thuja standishii; g__Thuja standishii; s__Thuja standishii
b6e8f7601007632ab04f49870db36879	0.6885	0.6885	0.6885	0.459	0.6885	0.6885	0.6885	0.6885	0.6882	0.2295	0.6885	0.6885	0.6885	0.6885	0.6885	0.6885	0.6885	0.6885	0.688	0.6885	0.6885	0.6885	0.6885	0.6885	0.6885	0.6885	1.6188	0.6885	0.6885	0.6885	0.6885	0.6885	0.6885	0.6885	0.6885	k__Bacteria; p__Cyanobacteria; c__Oxyphotobacteria; o__Leptolyngbyales; f__Leptolyngbyaceae; g__Leptolyngbya PCC-6306
f540631970f5178f744bc5a2894592e2	0.6885	0.6885	0.6885	0.459	0.6885	0.6885	0.6885	0.6885	0.6882	0.2295	0.6885	0.6885	0.6885	0.6885	0.6885	0.6885	0.6885	0.6885	0.688	0.6885	0.6885	0.6885	0.6885	0.6885	0.6885	0.6885	1.6188	0.6885	0.6885	0.6885	0.6885	0.6885	0.6885	0.6885	0.6885	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter
846b519b90968300dd0b3ccad66f4fa8	0.6885	0.6885	0.6885	0.459	0.6885	0.6885	0.6885	0.6885	0.6882	0.2295	0.6885	0.6885	0.6885	0.6885	0.6885	0.6885	0.6885	0.6885	0.688	0.6885	0.6885	0.6885	0.6885	0.6885	0.6885	0.6885	1.6188	0.6885	0.6885	0.6885	0.6885	0.6885	0.6885	0.6885	0.6885	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Lysobacter
ec4e60f5b75db45df40f6fb59de95f9c	0.6885	0.6885	0.6885	0.459	0.6885	0.6885	0.6885	0.6885	0.6882	0.2295	0.6885	0.6885	0.6885	0.6885	0.6885	0.6885	0.6885	0.6885	0.688	0.6885	0.6885	0.6885	0.6885	0.6885	0.6885	0.6885	1.6188	0.6885	0.6885	0.6885	0.6885	0.6885	0.6885	0.6885	0.6885	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas
e54ff73a1cff1bdb8ab2aff35e4e7940	0.8579999999999999	0.8579999999999999	0.8579999999999999	0.572	0.8579999999999999	0.8579999999999999	0.8579999999999999	1.347	0.8575999999999999	0.286	0.8579999999999999	0.8579999999999999	0.8579999999999999	0.8579999999999999	0.8579999999999999	0.8579999999999999	0.8579999999999999	0.8578999999999999	0.8574999999999999	0.8579999999999999	0.8578999999999999	0.8579999999999999	0.8579999999999999	0.8579999999999999	0.8579999999999999	0.8578999999999999	1.8866	0.8579999999999999	0.8579999999999999	0.8578999999999999	0.8579999999999999	0.8579999999999999	0.8579999999999999	0.8579999999999999	0.8579999999999999	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Rhodocyclaceae; g__Zoogloea; s__uncultured Rhodocyclaceae bacterium
9306feab6c7216d9435e445101f9c3e8	0.9939	0.9939	0.9939	0.6626	0.9939	0.9939	0.9939	0.9939	0.9935	0.3313	0.9939	0.9939	0.9939	0.9939	0.9939	1.7911000000000001	0.9939	0.9938	0.9933000000000001	0.9939	0.9938	0.9939	0.9939	0.9939	0.9939	0.9938	2.2309	0.9939	0.9939	0.9938	0.9939	0.9939	0.9939	0.9939	0.9939	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Family XI; g__Anaerococcus
850a1ad7e6e5b877043e6a600a5aac05	1.2826	1.2828	1.2828	0.8552	1.2827	1.2827	1.2827	1.2826	2.5764000000000005	0.4276	1.2827	1.2825	1.2825	1.2828	1.2825	1.2826	1.2828	1.2826	1.282	1.2826	1.2826	1.2827	1.2826	1.2826	1.2827	1.2827	3.0183999999999997	1.2827	1.2826	1.2826	1.2825	1.2826	1.2826	1.2828	1.2827	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae
7d853f9ab23f8876c35ee7bf09704415	0.6886	0.6888	0.6888	0.4592	0.6887	0.6888	0.6887	0.6886	0.6882	0.2296	0.6887	0.6886	0.6885	0.6888	0.6885	0.6886	0.6888	0.6886	0.6881999999999999	0.6886	0.6886	0.6887	0.6887	0.6886	0.6887	1.6187	0.6885	0.6887	0.6886	0.6886	0.6885	0.6887	0.6886	0.6888	0.6887	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Haematobacter
12e9dcb710438a42b00df8f667f393f2	0.6886	0.6888	0.6888	0.4592	0.6887	0.6888	0.6887	0.6886	0.6882	0.2296	0.6887	0.6886	0.6885	0.6888	0.6885	0.6886	0.6888	0.6886	0.6881999999999999	0.6886	0.6886	0.6887	0.6887	0.6886	0.6887	1.6187	0.6885	0.6887	0.6886	0.6886	0.6885	0.6887	0.6886	0.6888	0.6887	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Frankiales; f__Sporichthyaceae; g__Sporichthya
3d169ceda04d2b8d7d7068df23851191	0.6886	0.6888	0.6888	0.4592	0.6887	0.6888	0.6887	0.6886	0.6882	0.2296	0.6887	0.6886	0.6885	0.6888	0.6885	0.6886	0.6888	0.6886	0.6881999999999999	0.6886	0.6886	0.6887	0.6887	0.6886	0.6887	1.6187	0.6885	0.6887	0.6886	0.6886	0.6885	0.6887	0.6886	0.6888	0.6887	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae
7bb427c25ef7d589e0a451d20fb7a566	0.6879	0.6879	0.6879	0.4586	0.6879	0.6879	0.6879	0.6879	1.6195000000000002	0.2293	0.6879	0.6879	0.6879	0.6879	0.6879	0.6879	0.6879	0.6878	0.6873	0.6879	0.6878	0.6879	0.6879	0.6879	0.6879	0.6878	0.6878	0.6879	0.6879	0.6878	0.6879	0.6879	0.6879	0.6879	0.6879	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae
c578ca22d184913264d8bf3e5bd6d419	0.6879	0.6879	0.6879	0.4586	0.6879	0.6879	0.6879	0.6879	1.6195000000000002	0.2293	0.6879	0.6879	0.6879	0.6879	0.6879	0.6879	0.6879	0.6878	0.6873	0.6879	0.6878	0.6879	0.6879	0.6879	0.6879	0.6878	0.6878	0.6879	0.6879	0.6878	0.6879	0.6879	0.6879	0.6879	0.6879	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Hydrogenophilaceae; g__Thiobacillus
595326476e48a15c979c23dcfc52cb9a	1.4814	1.4814	1.4814	0.9876	1.4814	1.4814	1.4814	1.4814	1.481	0.4938	1.4814	1.4814	1.4814	1.4814	1.4814	1.4814	1.4814	1.4813	5.0328	1.4814	1.4813	1.4814	1.4814	1.4814	1.4814	1.4813	1.4813	1.4814	1.4814	1.4813	1.4814	1.4814	1.4814	1.4814	1.4814	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium
1e8fcddfc58cb55d4d694b485f9f25e6	1.5004	1.5006	1.5006	1.0004	1.5005	1.5005	1.5005	1.5004	1.4999	0.5002	1.5005	1.5003	2.1738999999999997	1.5006	1.5003	1.5004	1.5006	2.174	1.4998	1.5004	2.2251000000000003	1.5005	1.5004	1.5004	1.5005	1.5005	3.0484	1.5005	1.5004	1.5004	1.5003	1.5004	1.5004	1.5006	1.5005	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Serratia
49170bd68a3ec5157c6e33cc842df9b5	0.6828	0.6828	0.6828	0.4552	0.6828	0.6828	0.6828	0.6828	0.6825	0.2276	0.6828	0.6828	0.6828	0.6828	0.6828	0.6828	0.6828	0.6827	0.6823	0.6828	0.6827	0.6828	0.6828	0.6828	0.6828	0.6827	1.6257000000000001	0.6828	0.6828	0.6827	0.6828	0.6828	0.6828	0.6828	0.6828	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Sporosarcina
678ec017c84bf570fdf21af7cb511220	1.2885	1.2885	1.2885	0.859	1.2885	1.2885	1.2885	1.2885	3.1166	0.4295	1.2885	1.2885	1.2885	1.2885	1.2885	1.678	1.2885	1.2884	1.2879	1.2885	1.2884	1.2885	1.2885	1.2885	1.2885	1.2884	1.2884	1.2885	1.2885	1.2884	2.126	1.2885	1.2885	1.2885	1.2885	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Flavobacteriales; f__Weeksellaceae; g__Chryseobacterium
307bb5e3c868b4697504d8bf8ed19de0	0.6829000000000001	0.6831	0.6831	0.4554	0.683	0.6831	0.683	0.6829000000000001	0.6825	0.2277	0.683	0.6829000000000001	0.6828	0.6831	0.6828	0.6829000000000001	0.6831	0.6829000000000001	0.6825	0.6829000000000001	0.6829000000000001	0.683	0.683	0.6829000000000001	0.683	1.6256	0.6828000000000001	0.683	0.6829000000000001	0.6829000000000001	0.6828	0.683	0.6829000000000001	0.6831	0.683	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae
6ac04e135b867327cf416220d2e5bf35	0.6829000000000001	0.6831	0.6831	0.4554	0.683	0.6831	0.683	0.6829000000000001	0.6825	0.2277	0.683	0.6829000000000001	0.6828	0.6831	0.6828	0.6829000000000001	0.6831	0.6829000000000001	0.6825	0.6829000000000001	0.6829000000000001	0.683	0.683	0.6829000000000001	0.683	1.6256	0.6828000000000001	0.683	0.6829000000000001	0.6829000000000001	0.6828	0.683	0.6829000000000001	0.6831	0.683	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Serratia
4e424fa8a0945f57284cd85c729be102	1.4395	1.4397	1.4397	0.9598	1.4396	1.4397	1.4396	1.4395	1.439	0.4799	1.4396	1.4395	1.4394	1.4397	1.4394	1.4395	1.4397	1.4395	4.9009	1.4395	1.4395	1.4396	1.4396	1.4395	1.4396	1.4396	1.4394	1.4396	1.4395	1.4395	1.4394	1.4396	1.4395	1.4397	1.4396	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae
a1c3b958efc98a5fef8a51edeccaf0b6	1.4598	1.4598	1.4598	0.9732	1.4598	1.4598	1.4598	1.4598	1.4594	0.4866	1.4598	1.4598	1.4598	1.4598	1.4598	1.4598	1.4598	1.4597	4.974600000000001	1.4598	1.4597	1.4598	1.4598	1.4598	1.4598	1.4597	1.4597	1.4598	1.4598	1.4597	1.4598	1.4598	1.4598	1.4598	1.4598	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Opitutales; f__Opitutaceae; g__IMCC26134; s__uncultured bacterium
438c444c8a84acd320ad0a0f35e9fe08	1.4489999999999998	1.4489999999999998	1.4489999999999998	0.966	1.4489999999999998	1.4489999999999998	1.4489999999999998	1.4489999999999998	1.4485999999999999	0.483	1.4489999999999998	1.4489999999999998	1.4489999999999998	1.4489999999999998	1.4489999999999998	1.4489999999999998	1.4489999999999998	1.4489	4.9343	1.4489999999999998	1.4489	1.4489999999999998	1.4489999999999998	1.4489999999999998	1.4489999999999998	1.4489	1.4487999999999999	1.4489999999999998	1.4489999999999998	1.4489	1.4489999999999998	1.4489999999999998	1.4489999999999998	1.4489999999999998	1.4489999999999998	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bacteriovoracaceae; g__Peredibacter
680ee93ae69cc4fc240617bc988047df	1.4226	1.4226	1.4226	0.9484	1.4226	1.4226	1.4226	1.4226	1.4222	0.4742	1.4226	1.4226	1.4226	2.7126	1.4226	2.1571000000000002	1.4226	1.4225	1.422	1.4226	1.4225	1.4226	1.4226	1.4226	2.8324	1.4225	1.4223999999999999	1.4226	1.4226	1.4225	1.4226	1.4226	1.4226	1.4226	1.4226	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus
fadcb518a9349e200386a5e31a8b89f1	0.7845	0.7845	0.7845	0.523	1.7953000000000001	1.0932000000000002	0.7845	0.7845	0.7841	0.2615	0.7845	0.7845	0.7845	0.7845	0.7845	0.7845	0.7845	0.7844	0.784	0.7845	0.7844	0.7845	0.7845	0.7845	0.7845	0.7844	0.7844	0.7845	0.7845	0.7844	0.7845	0.7845	0.7845	0.7845	0.7845	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides
e549d187f005bebe862d044cc040351e	1.4859	1.4859	1.4859	0.9906	1.4859	1.4859	1.4859	1.4859	1.4855	0.4953	1.4859	3.7478	2.4434	1.4859	1.4859	1.4859	1.4859	1.4858	1.4853	1.4859	1.4858	1.4859	1.4859	1.4859	1.4859	1.4858	1.4858	1.4859	1.4859	1.4858	1.8693000000000002	1.4859	1.4859	1.4859	1.4859	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae; g__Oligella
a767a7f6ec8bd0b62cb5ea14a17750e5	0.6775	0.6777	0.6777	0.4518	0.6776	0.6776	0.6776	0.6775	0.6771	0.2259	0.6776	0.6774	0.6774	0.6777	0.6774	0.6775	0.6777	0.6775	0.6771	0.6775	1.6337	0.6776	0.6775	0.6775	0.6776	0.6776	0.6774	0.6776	0.6775	0.6775	0.6774	0.6775	0.6775	0.6777	0.6776	k__Bacteria; p__FBP; c__uncultured bacterium; o__uncultured bacterium; f__uncultured bacterium; g__uncultured bacterium; s__uncultured bacterium
9d8da9c78891540e80f736530c01d1ec	0.6775	0.6777	0.6777	0.4518	0.6776	0.6776	0.6776	0.6775	0.6771	0.2259	0.6776	0.6774	0.6774	0.6777	0.6774	0.6775	0.6777	0.6775	0.6771	0.6775	1.6337	0.6776	0.6775	0.6775	0.6776	0.6776	0.6774	0.6776	0.6775	0.6775	0.6774	0.6775	0.6775	0.6777	0.6776	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae; g__Massilia
4abf2b9a16c886445a1a379d9f726b9e	0.6774	0.6774	0.6774	0.4516	0.6774	0.6774	0.6774	0.6774	0.677	0.2258	0.6774	0.6774	0.6774	0.6774	0.6774	0.6774	0.6774	0.6773	0.6768	0.6774	0.6773	0.6774	0.6774	0.6774	0.6774	0.6773	1.6339	0.6774	0.6774	0.6773	0.6774	0.6774	0.6774	0.6774	0.6774	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Sporolactobacillaceae
8360508a67bc93a14954c5f8a80e70b1	0.6777	0.6777	0.6777	0.4518	0.6777	0.6777	0.6777	0.6777	0.6774	0.2259	0.6777	0.6777	0.6777	0.6777	0.6777	0.6777	0.6777	0.6777	0.6772	0.6777	0.6777	0.6777	0.6777	0.6777	0.6777	0.6777	1.6332	0.6777	0.6777	0.6777	0.6777	0.6777	0.6777	0.6777	0.6777	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus
7ddebb9492d7c5ccd084218fb7fb4072	0.6777	0.6777	0.6777	0.4518	0.6777	0.6777	0.6777	0.6777	0.6773	0.2259	0.6777	0.6777	0.6777	0.6777	0.6777	0.6777	0.6777	0.6776	0.6771	1.6336	0.6776	0.6777	0.6777	0.6777	0.6777	0.6776	0.6776	0.6777	0.6777	0.6776	0.6777	0.6777	0.6777	0.6777	0.6777	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Domibacillus
d160ec0de297967716213350805b649f	0.6777	0.6777	0.6777	0.4518	0.6777	0.6777	0.6777	0.6777	0.6773	0.2259	0.6777	0.6777	0.6777	0.6777	0.6777	0.6777	0.6777	0.6776	0.6771	0.6777	0.6776	0.6777	0.6777	0.6777	0.6777	0.6776	0.6776	0.6777	1.6336	0.6776	0.6777	0.6777	0.6777	0.6777	0.6777	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus
9ba2a9083ea68adb2204edcb81d0b82e	0.6775	0.6777	0.6777	0.4518	0.6776	0.6776	0.6776	0.6775	0.6771	0.2259	0.6776	0.6774	0.6774	0.6777	0.6774	0.6775	0.6777	0.6775	0.6771	0.6775	0.6775	0.6776	0.6775	0.6775	0.6776	1.6338	0.6774	0.6776	0.6775	0.6775	0.6774	0.6775	0.6775	0.6777	0.6776	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__uncultured
25e18efdb4f3964de5a3a7bdcda7b81b	1.3123	1.3125	1.3125	0.875	1.3124	1.7032	1.3124	1.3123	3.1503000000000005	0.4375	1.3124	1.3123	1.3122	1.3125	1.3122	1.3123	1.3125	1.3123	2.2211	1.3123	1.3123	1.3124	1.3124	1.3123	1.3124	1.3124	1.3122	1.3124	1.3123	1.3123	1.3122	1.3124	1.3123	1.3125	1.3124	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Paenisporosarcina
b141f3450745d55a381c2409d06efd15	1.5597	1.5597	1.5597	1.0398	1.5597	1.9421	1.5597	1.5597	1.5593000000000001	0.5199	1.5597	1.5597	1.5597	1.5597	1.5597	1.5597	1.5597	1.5596	1.5591000000000002	1.5597	1.5596	1.5597	2.3833	1.5597	1.5597	1.5596	1.5596	1.5597	1.5597	1.9418000000000002	2.8383000000000003	1.5597	2.5145	1.5597	1.5597	k__Bacteria; p__Deinococcus-Thermus; c__Deinococci; o__Deinococcales; f__Deinococcaceae; g__Deinococcus; s__uncultured bacterium
59c38e7af5ac1f268efcfbda2637d945	0.6726000000000001	0.6726000000000001	0.6726000000000001	0.4484	0.6726000000000001	0.6726000000000001	0.6726000000000001	0.6726000000000001	0.6722	0.2242	0.6726000000000001	0.6726000000000001	0.6726000000000001	0.6726000000000001	0.6726000000000001	0.6726000000000001	0.6726000000000001	0.6725	0.672	0.6726000000000001	0.6725000000000001	0.6726000000000001	0.6726000000000001	0.6726000000000001	1.6427999999999998	0.6725000000000001	0.6725000000000001	0.6726000000000001	0.6726000000000001	0.6725000000000001	0.6726000000000001	0.6726000000000001	0.6726000000000001	0.6726000000000001	0.6726000000000001	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Streptomycetales; f__Streptomycetaceae; g__Streptomyces
bcca9480635fc1d04e69135d3c6a7b06	0.6726000000000001	0.6726000000000001	0.6726000000000001	0.4484	1.6427999999999998	0.6726000000000001	0.6726000000000001	0.6726000000000001	0.6722	0.2242	0.6726000000000001	0.6726000000000001	0.6726000000000001	0.6726000000000001	0.6726000000000001	0.6726000000000001	0.6726000000000001	0.6725	0.672	0.6726000000000001	0.6725000000000001	0.6726000000000001	0.6726000000000001	0.6726000000000001	0.6726000000000001	0.6725000000000001	0.6725000000000001	0.6726000000000001	0.6726000000000001	0.6725000000000001	0.6726000000000001	0.6726000000000001	0.6726000000000001	0.6726000000000001	0.6726000000000001	k__Bacteria; p__Cyanobacteria; c__Oxyphotobacteria; o__Chloroplast
cd1a288696bf6da381e52eb83750dd59	0.6726000000000001	0.6726000000000001	0.6726000000000001	0.4484	1.6427999999999998	0.6726000000000001	0.6726000000000001	0.6726000000000001	0.6722	0.2242	0.6726000000000001	0.6726000000000001	0.6726000000000001	0.6726000000000001	0.6726000000000001	0.6726000000000001	0.6726000000000001	0.6725	0.672	0.6726000000000001	0.6725000000000001	0.6726000000000001	0.6726000000000001	0.6726000000000001	0.6726000000000001	0.6725000000000001	0.6725000000000001	0.6726000000000001	0.6726000000000001	0.6725000000000001	0.6726000000000001	0.6726000000000001	0.6726000000000001	0.6726000000000001	0.6726000000000001	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Methylobacterium; s__Methylobacterium organophilum
5377619a3ee1ef14691c604c9ec598ab	1.2294	1.2294	1.2294	0.8196	1.2294	1.2294	1.2294	2.3388	1.2289999999999999	0.4098	1.2294	3.0574000000000003	1.2294	1.2294	1.2294	1.2294	1.2294	1.2293	1.2288000000000001	1.2294	1.2293	1.2294	1.2294	1.2294	1.2294	1.2293	1.2293	1.2294	1.2294	1.2293	1.2294	1.2294	1.2294	1.2294	1.2294	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Frankiales; f__Geodermatophilaceae; g__Blastococcus
2519dee439934b312c2790b0a19c6a41	1.2355	1.2357	1.2357	0.8238	1.2356	1.2356	1.2356	1.2355	1.2349999999999999	0.4119	1.2356	1.2354	1.2354	1.2357	2.3823	1.2355	1.2357	3.0432	1.2349	1.2355	1.2355	1.2356	1.2355	1.2355	1.2356	1.2356	1.2354	1.2356	1.2355	1.2355	1.2354	1.2355	1.2355	1.2357	1.2356	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae
6b34001e5a7e4c769b0455d7f336c636	0.6726000000000001	0.6726000000000001	0.6726000000000001	0.4484	0.6726000000000001	0.6726000000000001	0.6726000000000001	0.6726000000000001	0.6722	0.2242	0.6726000000000001	0.6726000000000001	0.6726000000000001	0.6726000000000001	0.6726000000000001	0.6726000000000001	1.6427999999999998	0.6725	0.672	0.6726000000000001	0.6725000000000001	0.6726000000000001	0.6726000000000001	0.6726000000000001	0.6726000000000001	0.6725000000000001	0.6725000000000001	0.6726000000000001	0.6726000000000001	0.6725000000000001	0.6726000000000001	0.6726000000000001	0.6726000000000001	0.6726000000000001	0.6726000000000001	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Lysobacter
456e79c55f31e7071e658326e448d3b1	0.6723	0.6723	0.6723	0.4482	0.6723	0.6723	0.6723	0.6723	0.6718999999999999	0.2241	0.6723	0.6723	0.6723	0.6723	0.6723	0.6723	0.6723	1.6431	0.6718	0.6723	0.6722	0.6723	0.6723	0.6723	0.6723	0.6722	0.6722	0.6723	0.6723	0.6722	0.6723	0.6723	0.6723	0.6723	0.6723	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Sandaracinaceae; g__Sandaracinus
26d48976474a08d64a8c3cd4b6a5e83c	1.2415	1.2417	1.2417	0.8278	1.2416	1.2416	1.2416	1.2415	1.2409999999999999	0.4139	1.2416	1.2414	1.2414	1.2417	1.2414	2.4247	1.2417	3.0294000000000003	1.2409000000000001	1.2415	1.2415	1.2416	1.2415	1.2415	1.2416	1.2416	1.2414	1.2416	1.2415	1.2415	1.2414	1.2415	1.2415	1.2417	1.2416	k__Bacteria; p__Chloroflexi; c__Gitt-GS-136; s__NA
