seqid	freq	prev	p.freq	p.prev	p	contaminant	taxonomy
e093371ba5140b55187095151003b504	1.360722698289805e-4	7	0.3924513455753415	0.5943241224794624	NA	TRUE	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Micrococcus
fb285c6361357cda17829941836359fb	4.970774072546992e-5	4	0.48191947349744413	0.0016376827056438664	NA	TRUE	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus
f6e99d8df3e4a8bc0162a35247d39b87	1.0819981722403813e-4	4	0.7767320544678582	0.5555051744372133	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae
bb5416031962f00ce680e39e7e8620ec	1.2072895132322614e-4	11	0.5630774532870201	0.1567027632561614	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio
e5d27819779fe0c65f985a0b5e4e6b05	8.847934359547304e-5	4	0.4630054668339272	0.5555051744372133	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter
247bc967a838139a7eef1cf610d761a6	1.0741382759646251e-4	4	0.1520066123239147	0.5555051744372133	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae; g__Ramlibacter
b502e2051c021aa93f6d501e186e9489	2.0492241425400758e-4	14	0.2958344830567125	0.6759708737864079	NA	TRUE	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Lawsonella
88d7ec5a1e3d272e7b9119120fcfd8ed	8.685871361538703e-5	14	0.1575787453273267	0.6759708737864079	NA	TRUE	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus
29176d27f3dcdab5dcdc27af206c6417	1.0713325794486677e-4	3	0.6576833788072447	0.5420356342686441	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__uncultured
0e6c9b27b9e7819a3ae3feb4c75fd1f9	8.477319663598569e-5	10	0.848960276279737	0.14253707457590947	NA	TRUE	k__Bacteria; p__Cyanobacteria; c__Oxyphotobacteria; o__Chloroplast
dcf5ad97c3f8a7b7f11f859f256d0a54	1.0635842442169992e-4	3	0.9451831314073227	0.5420356342686441	NA	TRUE	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Cnuella
e6376116f6b1ac2ff1df35135d5d579b	1.264814258172599e-4	13	0.6434867405473248	0.6650485436893205	NA	TRUE	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Leifsonia
a9a19b79c705af293c78df5d2e386adb	3.529655492932594e-5	3	0.11076012465948155	0.04285447562146605	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Methylobacterium; s__Methylobacterium sp. 92d
65ce655e9bedeb5bc3ea30b270742e36	8.652137938765773e-5	8	0.76009725015796	0.6067427717913155	NA	TRUE	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus
a44e8e2bbdd346ceed1dcb81146f067f	1.0265704170591176e-4	5	0.6095658783344515	0.5687079910380882	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae; g__Limnobacter; s__uncultured bacterium
bdfcdaf38b6f8216cbfed3c1aab7dcfe	1.0522425117967148e-4	3	0.9909302566381274	0.5420356342686441	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Pseudohongiellaceae; g__Pseudohongiella
2cfa58d350d0845f2993153a5cd3df11	1.294825931668305e-4	4	0.6934293120769606	0.5555051744372133	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Pantoea
f6847c359957ed0fdb76ed1e9d784ebf	1.2487331667465257e-4	4	0.6061825238092837	0.5555051744372133	NA	TRUE	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus
edd65df2fa5ce0d76b64f8c7cb3f90cb	1.5271841034268148e-4	12	0.5563627618010247	0.6538834951456312	NA	TRUE	k__Bacteria; p__Cyanobacteria; c__Melainabacteria; o__Obscuribacterales; f__uncultured bacterium; g__uncultured bacterium; s__uncultured bacterium
e7ff1e83eb8515ba148297626c4a2967	8.971801188277283e-5	3	0.14212373864745104	0.5420356342686441	NA	TRUE	k__Bacteria; p__Deinococcus-Thermus; c__Deinococci; o__Thermales; f__Thermaceae; g__Meiothermus; s__uncultured bacterium
b3144b41ec92c62085cf02e9c558faeb	1.2944006691081308e-4	3	0.9879173017474872	0.5420356342686441	NA	TRUE	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Family XII; g__Exiguobacterium
1991caeeb87c19d323f503b0888883ed	5.6134845560060976e-5	4	0.7038093480244988	0.057132188200149314	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae; g__Burkholderia-Caballeronia-Paraburkholderia
faba1ebd363eb074413c0e309dd3d672	1.2755800919091718e-4	3	0.9963579162671419	0.5420356342686441	NA	TRUE	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Planococcus
7fa4fb2d2b51c3fa1fe02511a1bb0f60	9.108219494254928e-5	5	0.4814436928951481	0.5687079910380882	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Silanimonas; s__uncultured bacterium
72c5241c84eae77cce4f2f9002f54486	8.921375585533569e-5	3	0.32141487678480607	0.5420356342686441	NA	TRUE	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus
2520ceeb9a82f6084606fef7cd6da9d1	8.098731406025408e-5	6	0.7979368743275737	0.5816467513069454	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter
a7aeba17e36f61d7928b173a9f11781e	1.1667202544187733e-4	4	0.9919362108968778	0.5555051744372133	NA	TRUE	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Neomicrococcus
f67a7cf5f6be2a7ab7312e07619984a2	1.0435519076698478e-4	5	0.46215917911455856	0.5687079910380882	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter
680721bfb257d0b09fcb7f220da74eaa	7.43652805155019e-5	8	0.4467926628009699	0.11413634908780546	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter
f60cf4e9ac109a2f601ed66f48f6b65f	8.917478520797965e-5	4	0.5670116921678466	0.5555051744372133	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas
553451bee513306ea6c46f1ccb9e72a2	9.788968323994736e-5	8	0.5359619252871515	0.6067427717913155	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Pantoea
6a54e5c6d0f196775f0577b48ade9674	1.2127191110432862e-4	3	0.9772046831087913	0.5420356342686441	NA	TRUE	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Pseudarthrobacter
fc73490f1ee02a5914e167d0a9c7b83d	1.5456235161750664e-4	2	0.5156072055526919	0.5282967032967034	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
ad6f0bb765350b687b5588ffa889d04a	7.337839824436733e-5	3	0.6477842335612145	0.5420356342686441	NA	TRUE	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium 1
07861c014badff4d123661749f4a582f	9.549471133372943e-5	3	0.9656267335167099	0.5420356342686441	NA	TRUE	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales
03748830645b63a4bbcd53c407e98327	9.464652668529381e-5	3	0.6406189315405368	0.5420356342686441	NA	TRUE	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus
79fba512d3e50143bb9c2add60c55223	9.261560443675199e-5	4	0.8343844538678018	0.5555051744372133	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae
79653c0f2f5bf5a31b5b7d501f14917d	1.1638091315169291e-4	3	0.8491326669799466	0.5420356342686441	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas
db6f301b25b5a219686de79064f3e604	8.690113982884e-5	5	0.9030573030722453	0.5687079910380882	NA	TRUE	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus
4626b28b20f6b4c943024cf8921186d0	8.429031650769678e-5	6	0.6117738093503667	0.5816467513069454	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Aliihoeflea
9927eaf082c6d60ed3895ea550deb45f	9.18072349509437e-5	3	0.735606947016805	0.5420356342686441	NA	TRUE	k__Bacteria; p__Armatimonadetes; c__uncultured ; s__NA
9f9ba4480c1cebde1be05f3c55d6dbb6	7.352052858118201e-5	4	0.4566153337909799	0.5555051744372133	NA	TRUE	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus
6927aecdd848739f72d859d3572da42c	7.768345389144324e-5	10	0.9336829400313912	0.6308145737757389	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae; g__Massilia
6383a2c738cfa4b54948017ea21eb4cb	8.314719391562109e-5	3	0.4465675771400226	0.5420356342686441	NA	TRUE	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium 1
def2bc8bbc624dfa7f110fd09c62b310	3.50999612996908e-5	2	NA	0.02857142857142858	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__Aeromonas
b431d2931a22336760a68a1ee8cdf5c8	9.158247614991944e-5	3	0.7937457164271712	0.5420356342686441	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Devosiaceae; g__Devosia
4b3c94fe3f19676b62a928d4c7b3d084	8.196825917072974e-5	12	0.8732791857295761	0.6538834951456312	NA	TRUE	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Anaerobacillus; s__Anaerobacillus alkalidiazotrophicus
4bc4b05b9912a55b82c0c8c66813b0e1	8.065629702809901e-5	11	0.6515643395752335	0.1567027632561614	NA	TRUE	k__Bacteria; p__Cyanobacteria; c__Oxyphotobacteria; o__Chloroplast
7e3d9698b7ce17cc7182bbb228ba8818	7.211011583424207e-5	5	0.7799432244330147	0.5687079910380882	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter
323d75581674379dfd940cb0fc8455fd	6.736676637669287e-5	2	0.49999999999999944	0.5282967032967034	NA	TRUE	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Frankiales; f__Geodermatophilaceae; g__Blastococcus
e58b318358a1c620ca80430f62722124	8.938909156962906e-5	3	0.8658778288311328	0.5420356342686441	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rubellimicrobium; s__uncultured bacterium
61234e3aae32abd06709b641177a20cc	7.230543024051693e-5	2	0.7768364076257526	0.5282967032967034	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae; g__Burkholderia-Caballeronia-Paraburkholderia
7ee30e2f2bcf96870839a7ddc8ac7dcb	6.772192407196033e-5	6	0.7240114536527562	0.5816467513069454	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter
f2beca9435dd68001b33cf625a6a7d78	7.355675973664961e-5	4	0.504480562164866	0.5555051744372133	NA	TRUE	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__CHKCI001; s__uncultured bacterium
397dc64d3b9fc7d3191b8bdcf2283fc9	7.758012120141555e-5	3	0.741651011339941	0.5420356342686441	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae; g__Burkholderia-Caballeronia-Paraburkholderia
22d3d3e6cd0c67e98940c7b99478a085	8.524230276047008e-5	3	0.2561461890262797	0.5420356342686441	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae
b32142ad994cc59553b7c3130623e712	8.096567030818168e-5	3	0.5985002767308506	0.5420356342686441	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria
bcf11de152f3568c0059865c0c629acb	1.5897875037166774e-4	2	NA	0.02857142857142858	NA	TRUE	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium 1; s__Corynebacterium pseudodiphtheriticum
a8d4013f0734fc19d9bb3bbfe55f192d	8.673062053192945e-5	3	0.8958531673516776	0.5420356342686441	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae
4d4e4aa095728aaa51a0ad7ea1f7ff8e	7.144407728818311e-5	3	0.6015313548747342	0.5420356342686441	NA	TRUE	k__Bacteria; p__Cyanobacteria; c__Oxyphotobacteria; o__Chloroplast
5fd433aec52ef66a96ad9e9ee68e521f	8.888329854283872e-5	3	0.7888600347456575	0.5420356342686441	NA	TRUE	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__uncultured Firmicutes bacterium
5f26bd0e6ad67d1875762bd69a0a7cb0	7.914961584777556e-5	7	0.7770543821223338	0.5943241224794624	NA	TRUE	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Frankiales; f__Geodermatophilaceae; g__Geodermatophilus
469b3e7de2adf6022255f83df4a3e11f	6.0775343745251766e-5	6	0.663172720066102	0.5816467513069454	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Methylobacterium
7e541cfc4990330d3aa6b47c50252b27	6.778735603280286e-5	10	0.3998995969981272	0.6308145737757389	NA	TRUE	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Marmoricola
6ba8d3c3a7daadc0677a93f3bc8027e4	8.224380942414066e-5	6	0.6355765453253818	0.5816467513069454	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae; g__Massilia
a6123b2b049bde865ac05c3d0f93f910	7.424376083427163e-5	27	0.781117417554283	0.08862690707350901	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Escherichia-Shigella
18b4438590cdde06dfe5fd77240862b8	6.822106185757506e-5	4	0.12944969174759544	0.5555051744372133	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__Halomonas
8f76cff75e40600533a0bd529060f61c	7.068641143250862e-5	3	0.5892093402119374	0.5420356342686441	NA	TRUE	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__Pelotomaculum
aae3f2b632f264ecf6157fd97c21a68a	7.428270072587079e-5	2	0.711228981794842	0.5282967032967034	NA	TRUE	k__Bacteria; p__Cyanobacteria; c__Oxyphotobacteria; o__Chloroplast
9a6805b00b9dae9ae955129811f15b7d	6.667171790501378e-5	6	0.5258698423552822	0.08566094100074684	NA	TRUE	k__Bacteria; p__Firmicutes; c__Negativicutes; o__Selenomonadales; f__Veillonellaceae; g__Veillonella
3903b69619665e6ee9eebf6feb6392b6	6.586096152902755e-5	2	0.42058500557416517	0.5282967032967034	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae; g__Rivibacter; s__uncultured bacterium
5ef1d9df8a775a32817799791685ef5c	6.644232319513732e-5	5	0.6099501985557609	0.5687079910380882	NA	TRUE	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Rothia
e73c61bb93767a0085a6398facbbf5c9	5.6175823543897665e-5	4	0.2343770200521029	0.5555051744372133	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas
155c394bb8e1ffe0ca808810e58faa54	8.042907800308686e-5	3	0.5235465825979754	0.5420356342686441	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Porphyrobacter
9f7c560dbd7c1c50be6f2d7390b3d49c	6.679203408851586e-5	21	0.7631138443927722	0.29645257654966406	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
bf2f83f5d3340106388cd59815ca19cf	6.0206323145192204e-5	4	0.9435183759755299	0.5555051744372133	NA	TRUE	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus
365f0487c35d90c71e25410021eda4ab	7.958713045897147e-5	3	0.7482899184010172	0.5420356342686441	NA	TRUE	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Cnuella
0bcdd66c69ecef6622d0e280a36aa9e9	9.997440549073157e-5	3	0.9408157051263579	0.5420356342686441	NA	TRUE	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Marinilactibacillus; s__Marinilactibacillus piezotolerans
dbb3a7de198bf14c2cd6b3e29842e44b	7.2707472006927e-5	3	0.49533725034228415	0.04285447562146605	NA	TRUE	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium
d24ef65f5e38329b65691027dc260cb4	6.608725251939905e-5	3	0.41749493648930314	0.5420356342686441	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Methylobacterium
22967f53bc2d8db38f9ca86362f67dd7	6.85019447934179e-5	4	0.31042561599307245	0.5555051744372133	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas psychrophila
f3696b05d0be576168b3858a2ade553a	7.845053791719022e-5	3	0.988732893698057	0.5420356342686441	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Lysobacter
edd9c790b6e2d65f388641dee81ca076	7.028551781786138e-5	9	0.8511937389124401	0.1283473807745653	NA	TRUE	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Geobacillus
d9de56451e8d1c626c2a6b9c3c9747e5	6.603296734763587e-5	22	0.9832099567600587	0.3101781713432199	NA	TRUE	k__Bacteria; p__Deinococcus-Thermus; c__Deinococci; o__Thermales; f__Thermaceae; g__Meiothermus
8e7487ce9be8b42ffdd6e87cc107b673	5.839801903123418e-5	6	0.8433093192950366	0.5816467513069454	NA	TRUE	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales
7ac5cd1e76219cd3cccb49bcd93e1aa8	7.98711946972373e-5	8	0.840238428763962	0.6067427717913155	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae; g__Noviherbaspirillum
7b38b84cf39296261b3700ad53b71b2a	6.500656806161503e-5	2	0.4033649927940178	0.5282967032967034	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas
1153f1c61aa34141e28d0a549965d0c6	6.076240288909383e-5	13	0.94128433855811	0.6650485436893205	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae
8230de9141a0695f02edb51a3ed0ada5	5.8162850946563535e-5	9	0.7794864678445002	0.6189053664781821	NA	TRUE	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Curtobacterium
f29f849e9a2f90c1834444f0d114ff5f	6.125399396429611e-5	12	0.9624715890562616	0.6538834951456312	NA	TRUE	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus
df8878d843ec48b79698d7097dc73a67	7.624050384103288e-5	4	0.801514805821002	0.5555051744372133	NA	TRUE	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Sediminibacterium
a0a2552cb13ec6a0fae221b9846294ed	6.505863346323152e-5	3	0.35529902950405456	0.5420356342686441	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas
f0ee95bdb60f6c07b4f8a938549ff2e4	6.114397326386271e-5	17	0.8694188285121197	0.24104342259682066	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae
67bf5d0066a73128212d536570a5ec03	6.0538564872920265e-5	9	0.4408219210817561	0.6189053664781821	NA	TRUE	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Weissella
ba16b8871b488aedb174c81073d497f4	7.345614515819331e-5	3	0.39612713884967765	0.5420356342686441	NA	TRUE	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__Bacillus alkalitelluris
d02b75f051dc712628d2e9417f532fd1	7.669262274326137e-5	9	0.94232522824227	0.1283473807745653	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas
6e5c6f85ae8b4d6224561ae6261156b6	5.9598345097656995e-5	12	0.8560754133464283	0.6538834951456312	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__Halomonas
54d2101db2241590a9e7286d86ad5698	6.216530716158353e-5	2	0.35514692629402655	0.5282967032967034	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__Halomonas
b6c662c4fa78ba07d47a7f8ccb881d81	5.911395788186962e-5	19	0.6606797775071067	0.7270351008215086	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Polyangiaceae; g__Pajaroellobacter
96f05dc69bccfc758220b02413972ad0	5.751935673245665e-5	10	0.8961140667558087	0.14253707457590947	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas
61f0cf9d43b92fc78fe85b55a89c2a17	6.139064585997923e-5	13	0.511015528508181	0.6650485436893205	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae
d30afa7cb7e0f9c6a52a139c525156d3	5.17573222565498e-5	10	0.3792629479534697	0.6308145737757389	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales
c8dbcb7b6b0cb539952c9fb6d641fde8	5.862485751365486e-5	5	0.46631497528686194	0.5687079910380882	NA	TRUE	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Lawsonella
22256064bad8398ba83e97045a04ea25	8.922079027703982e-5	3	0.9994997142344257	0.5420356342686441	NA	TRUE	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Pseudarthrobacter
df2343164df8fe175aeb4d78aa0d3717	6.937962332959278e-5	4	0.8055946989023215	0.5555051744372133	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae; g__Massilia
56f96cb5d14991770531d75cc7ad2d60	5.6732817485832654e-5	18	0.7976187189048124	0.7172863544222768	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__mle1-27; g__uncultured bacterium; s__uncultured bacterium
f6602cc5089da1a536e66d44e729a3cc	6.3102140407277825e-005	2	0.486253617042344	0.5282967032967034	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__Aeromonas
27c151d74950060e34d96646df490287	7.208971810826292e-5	3	0.8889443440986461	0.5420356342686441	NA	TRUE	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Prosthecobacter
e0e23b233f2c8690e0af16149628f607	6.747417315086531e-5	5	0.8208647316133546	0.5687079910380882	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas
177a094717be4e7e16d2cebace58c6fd	7.013401034796256e-5	3	0.9908419235916036	0.5420356342686441	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae
81d4b301e3956371b730d3dcdba9528f	5.9204738650045925e-5	6	0.2679321869191865	0.5816467513069454	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae; g__Massilia
f400e0f8185615072ba71a6c5a8c055e	6.168692744592912e-5	3	0.47619714247907896	0.5420356342686441	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae
f633286295de594168d03a4d74f08faf	6.926564792431034e-5	3	0.8974998408357098	0.5420356342686441	NA	TRUE	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
